Tue Feb 08 19:13:07 +0000 2011 	 RT @MalayaKNayak: The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupportAAP 	 I love my INDIA 
Thu Nov 08 00:13:53 +0000 2012 	 RT @JoinAAP: RT @MalayaKNayak: The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupp 	  
Sun Mar 30 16:39:11 +0000 2014 	 RT @MalayaKNayak: The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupportAAP 	  
Sun Sep 22 08:43:34 +0000 2013 	 RT @JoinAAP: RT @MalayaKNayak: The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupp 	 Religion Certificate 
Wed Nov 12 04:34:30 +0000 2008 	 RT @JoinAAP: RT @MalayaKNayak: The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupp 	 Hyderabad 
Mon Mar 12 23:10:32 +0000 2012 	 RT @JoinAAP: RT @MalayaKNayak: The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupp 	 Darmstadt, Germany 
Sun Sep 09 06:38:38 +0000 2012 	 RT @MalayaKNayak: The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupportAAP 	  
Thu Jan 01 06:38:04 +0000 2009 	 The country which gave us education nd living, now the country demads us to utilize it well. Thts why #ISupportAAP 	  
Fri Jul 24 08:01:37 +0000 2009 	 @Samsonese I guess I'm so used to the way the US education system works that I can't imagine it any other way. 	  
Wed Oct 05 02:37:28 +0000 2011 	 Who are you dressing to impress tomorrow?  :)

Geom- TEST ON THURS!
Alg- Multiplying and Adding Polys quiz Fri
http://t.co/6ZXcnodXPN 	 Palm Desert High School 
Tue Feb 21 01:09:33 +0000 2012 	 @lisa6654 @micjul94 @casamanana56 @DARCEYD @Ebrady1978 "END IT ALREADY THATS IT IT'S ON HERE FU" OMG, is this a product of US education?  	  
Mon Apr 25 04:17:30 +0000 2011 	 Great to see online #tech educators like @udacity and @treehouse filling a huge void in the US #education system. Affordable and in-demand. 	 New Orleans 
Mon May 31 10:11:52 +0000 2010 	 @rweingarten Hmm. Can you clarify to "in the US education system" - no need for them here in NZ. Already have autonomy for public schools 	 Wellington, NZ 
Sat Sep 24 00:30:56 +0000 2011 	 Sense from US education secretary | Kiwiblog: Efforts to ensure all Kiwi kids can access early childhood educa... http://t.co/0lRfqmAbsj 	  
Sun Apr 05 21:44:08 +0000 2009 	 Sense from US educationsecretary http://t.co/NdajNzfIr3 	 Wellington 
Wed Aug 19 19:30:30 +0000 2009 	 This was not a April Fools joke This guy actually equated US Education- Affirmative action w/ foreign workers #Racist http://t.co/3Z4lV6aVUE 	 SF, East Bay, So. Cal,World 
Sun Oct 16 21:49:13 +0000 2011 	 RT @bobharrisonset: @bentleykarl Lots of points in this piece about US education reforms resonate? http://t.co/D66XcIHyEE BEWARE!! 	  
Sun Jan 25 14:56:23 +0000 2009 	 @bentleykarl Lots of points in this piece about US education reforms resonate? http://t.co/D66XcIHyEE BEWARE!! 	  
Sun Nov 03 17:35:34 +0000 2013 	 Anoka-Hennepin CE Athletics is still taking registrations for the 2014 Adult Softball Leagues. Go to http://t.co/yj2xfOrpzn 	 Elk River, MN 
Thu Oct 31 17:29:24 +0000 2013 	 #obama #obamacare #teaparty: education notes Education notes: Feb. 18  Lexington Herald Leader http://t.co/NFBfIIUqEo 	  
Tue Sep 15 02:00:10 +0000 2009 	 Get 2014-15 kindergarten registration event dates &amp; other info @ http://t.co/FQ4l5M00FU, 	 Anoka and NE Hennepin counties 
Fri Oct 05 20:04:59 +0000 2012 	 Enhance learning w/ usage of #STEM #Apps in a classroom? Our webinar is starting NOW, so join us! | http://t.co/RnVtC1ZAB1  #Education 	  
Fri Jan 01 11:57:38 +0000 2010 	 A Finnish view of US education - superficial but its changing.. 	 London 
Sat Aug 25 16:13:46 +0000 2012 	 "racial gap in us education" well excuse me that our culture puts more emphasis on education instead of sports 	 michigan 
Fri Feb 03 05:13:49 +0000 2012 	 Characteristics of an US education http://t.co/o8dmswxuA8  #Education 	  
Fri Feb 03 05:13:49 +0000 2012 	 Education System in United States (US) http://t.co/o8dmswxuA8  #Education 	  
Sun Mar 30 17:47:51 +0000 2014 	 If Common Core isn't the answer, what is the key to improving the below average results in the US? #education 	  
Wed Jul 04 02:56:39 +0000 2012 	 RT @CanbyHomes: 1,000+ Trout are waiting in Canby Pond for a FREE April 5 youth fishing event. Details here: http://t.co/CnLYwsIpDV http:// 	  
Mon Oct 01 17:19:55 +0000 2012 	 1,000+ Trout are waiting in Canby Pond for a FREE April 5 youth fishing event. Details here: http://t.co/CnLYwsIpDV http://t.co/b8WhRiHR0w 	 Canby, Oregon 
Sat Aug 24 22:46:31 +0000 2013 	 RT @GovtsTheProblem: US Education system is totally broken. Some people actually believe Obama signed up 7 million people for #Obamacare. # 	  
Fri Nov 09 20:27:45 +0000 2012 	 US Education system is totally broken. Some people actually believe Obama signed up 7 million people for #Obamacare. #7MillionAndCounting 	 Colorado 
Sun Jan 25 07:21:30 +0000 2009 	 RT @iamlogan: RT @BarackObama We've ended our military presence in the Middle East and will focus on US education. HAHA just fuckin with ya 	 East Prairie, MO 
Wed Sep 25 04:03:20 +0000 2013 	 RT @AHSchools: A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co 	  
Thu Sep 15 08:02:50 +0000 2011 	 RT @MacmillanELT: Language learning: what motivates us? | Education | http://t.co/IjKJK5Yjj2 http://t.co/rxXc3YVdzm 	 Cabra (Crdoba) 
Sun Nov 09 22:49:20 +0000 2008 	 RT @BarackObama We've ended our military presence in the Middle East and will focus on US education. HAHA just fuckin with yall. #AprilFools 	 SE Missouri 
Thu Jan 09 12:17:33 +0000 2014 	 RT @MacmillanELT: Language learning: what motivates us? | Education | http://t.co/IjKJK5Yjj2 http://t.co/rxXc3YVdzm 	  
Tue Aug 28 01:57:18 +0000 2012 	 #MA superintendent says enough is enough! US education system at pivotal point. http://t.co/BUKzKnyxVc 	 boston  
Tue Aug 28 00:52:53 +0000 2012 	 Daily announcements are in: http://t.co/lkq9H9VxU1 	 Washingtonville, NY 
Tue Dec 18 16:27:00 +0000 2007 	 "Clients and colleagues have so much to teach us" Education is a two way street: http://t.co/nOKBsU3t1L via @boagworld 	 iPhone: 45.551155,-122.661637 
Fri Mar 11 12:13:16 +0000 2011 	 In Nov 2013, U.S. DOE Announced First-of-Its Kind Resolution of Virtual Charter School Civil Rights Investigation https://t.co/ArkJ7NuJXo 	 Massachusetts 
Fri Nov 13 03:04:13 +0000 2009 	 Miss America Nina Davuluri will speak at 8th Annual Diversity Celebration 4.17.14 @CYMS.  http://t.co/Kb2izszLyF 	 York, PA 
Tue Feb 25 19:11:07 +0000 2014 	 RT @sinaiemus: Mount Sinai hands-on #Ultrasound CME course on April 25, 2014. Info, registration at http://t.co/WCf3pkerW0 http://t.co/BF3y 	 New Jersey 
Thu Mar 22 21:21:10 +0000 2012 	 I heard a girl ask if the Supreme Court was made up of people on jury duty. The US education system can only go up from here.. I hope  	  
Fri Sep 27 15:34:28 +0000 2013 	 There needs to be reform in the US education system... Compare ours to another powerful countries 	  
Tue Jul 03 00:09:10 +0000 2012 	 US Education Secretary calls Hawaii's progress 'amazing' - http://t.co/tzHzCgv6hT  http://t.co/8RncgZAp8e 	  
Fri Jul 20 14:03:45 +0000 2012 	 @secret_ledger @DriveInsured can I suggest u promote that people know who they are insured with instead of venting at us. #Education 	  Northamptonshire - UK 
Wed Jul 11 02:08:10 +0000 2012 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	  
Mon Nov 07 21:59:58 +0000 2011 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	 Washington DC 
Mon Feb 02 17:32:14 +0000 2009 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	 United States 
Tue Aug 25 17:09:25 +0000 2009 	 Winning the future: in the US, education is an "investment" that you are expected to base on annual returns. http://t.co/MacS4MSfir 	  
Sun Oct 07 07:31:24 +0000 2012 	 RT @CivilBeat: US Education Secretary Visits Waipahu, Waianae Schools, Praises Hawaii's Race to the Top Reform http://t.co/fmZQXBtMoD 	 Pa'ala'a, Hawai'i 
Wed Aug 28 16:49:25 +0000 2013 	 RT @Shelton_MTSU: Stay up-to-date on education in Tennessee http://t.co/Q0o3kmfEhY @MTSUBizBuzz #mtsuclasschat 	 MTSU Murfreesboro, TN 
Wed Aug 28 16:49:25 +0000 2013 	 RT @Shelton_MTSU: For everything CTE in Tennessee http://t.co/61zbNr8G7g @MTSUBizBuzz  #mtsuclasschat 	 MTSU Murfreesboro, TN 
Tue Jan 21 16:04:25 +0000 2014 	 Share your Success Story with us http://t.co/hpC7wXRTCy #education 	  
Wed Jan 13 05:20:24 +0000 2010 	 US Education Secretary Visits Waipahu, Waianae Schools, Praises Hawaii's Race to the Top Reform http://t.co/fmZQXBtMoD 	 Honolulu, HI 
Mon Aug 01 02:58:04 +0000 2011 	 RT @AHSchools: A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co 	 Minnesota 
Mon Sep 27 06:40:51 +0000 2010 	 RT @UrbanZenMasterJ: @BittyTang standardized testing doesn't work for anyone it's the worst thing the US Education dept has ever created. 	 Minnesota  
Mon Feb 24 18:12:23 +0000 2014 	 @BittyTang standardized testing doesn't work for anyone it's the worst thing the US Education dept has ever created. 	 TX 
Mon Apr 25 01:09:34 +0000 2011 	 RT @AHSchools: A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co 	  
Wed Aug 25 19:36:14 +0000 2010 	 RT @TrueNomads: The Problem With The US Education System - #travel http://t.co/3VwfSfYpy4 	 Chile 
Wed Jan 02 00:07:04 +0000 2013 	 The Problem With The US Education System - #travel http://t.co/3VwfSfYpy4 	  
Tue Sep 28 19:17:00 +0000 2010 	 RT @sinaiemus: Mount Sinai hands-on #Ultrasound CME course on April 25, 2014. Info, registration at http://t.co/WCf3pkerW0 http://t.co/Im41 	 London 
Mon Jun 10 19:55:42 +0000 2013 	 ODFW Hunter Education http://t.co/0YGWXwfwBo 	 Baker City, Oregon 
Fri Nov 21 16:12:34 +0000 2008 	 Some current US education policy is just disgusting. "@Salon: You know our education system is broken when... http://t.co/YDB4bXCQAE" 	 Winnipeg 
Sun Jan 26 18:31:26 +0000 2014 	 @WeAreTeachers US Education chief's tweet seen as boost for later, healthier school hours http://t.co/MJLfPcMwgc  	  
Fri Jan 28 22:30:19 +0000 2011 	 RT @AHSchools: A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co 	 Des Moines, IA 
Sun Jul 29 05:49:03 +0000 2012 	 RT @AHSchools: A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co 	  
Sat Nov 28 05:10:19 +0000 2009 	 RT @AHSchools: A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co 	 Coon Rapids, MN 
Fri Mar 28 02:19:21 +0000 2014 	 U.S. education spending tops global list, study shows http://t.co/M2yAv4Mfx3 	  
Thu Sep 19 17:24:57 +0000 2013 	 RT @GBeachCIO: Big "problem" for US education. We are in 18th place in latest PISA test for problem solving,.
http://t.co/HTeA3pjL7h 
#skil 	  
Mon Jun 06 17:48:19 +0000 2011 	 RT @NolanJohnson35: The reason our generation appears to be lacking is because we look for the easiest classes instead of classes that will 	  
Tue Aug 28 13:59:37 +0000 2012 	 Congratulations to our March Students of the Month! http://t.co/amCgrVdFSv 	  
Sun Jan 08 04:31:34 +0000 2012 	 The reason our generation appears to be lacking is because we look for the easiest classes instead of classes that will help us #education 	 State of Hockey or 'Braska 
Thu Nov 20 23:00:40 +0000 2008 	 RT @GBeachCIO: Big "problem" for US education. We are in 18th place in latest PISA test for problem solving,.
http://t.co/HTeA3pjL7h 
#skil 	 Northern Kentucky 
Fri Mar 14 14:38:13 +0000 2008 	 Big "problem" for US education. We are in 18th place in latest PISA test for problem solving,.
http://t.co/HTeA3pjL7h 
#skillsgap 	 Framingham, Massachusetts 
Sun Apr 26 04:14:36 +0000 2009 	 RT @AHSchools: A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co 	  
Mon Mar 17 10:43:50 +0000 2014 	 Big wave to @InspiredBldgSys @AnnaDempseydes @NOWVAGUE Thanks for following us http://t.co/RVmsZcVOhV #education #attendance 	 Hemel Hempstead 
Mon Jan 24 21:01:25 +0000 2011 	 Great Job Anoka Hennipen http://t.co/g65c5K6qqZ 	 St. Paul, Minnesota 
Sat Feb 16 05:38:20 +0000 2013 	 RT @KateMfD: Another fine discussion from @Bali_Maha on the cultural limits of exported US education: http://t.co/U0FcZ0Yqwg (@GlobalHigher 	 Mexico 
Tue Sep 15 02:00:10 +0000 2009 	 A-H schools and its community at large has been recognized as one of the best in the nation for music education: http://t.co/bMCTZ4v5jc 	 Anoka and NE Hennepin counties 
Tue Aug 16 12:59:54 +0000 2011 	 We got plenty of gaofen dineng up in here. Good ed read: http://t.co/x9QK9JRSQK #DownWithGaofenDineng 	 Michigan 
Thu Jan 21 21:41:22 +0000 2010 	 We're profiling each of our fabulous APRO Conference speakers over the next two weeks. With so much talent on... http://t.co/utQ6yRdNXo 	  
Mon Jun 14 21:41:21 +0000 2010 	 Kinda funny reading the commentary on a Simpsons gifset concerning US education. 	 Portland Oregon 
Wed Oct 26 01:12:19 +0000 2011 	 If youre an educator looking for innovative classroom and school projects- join us. Education Forum- May 2-3 http://t.co/P8gyT6DpBT #edchat 	 Philadelphia, Pennsylvania 
Mon Feb 07 03:19:16 +0000 2011 	 TODAY, let be thankful for the powerful &amp; insightful media coverage of US education, because, let's face it, we suck! http://t.co/O9pLjDnN5b 	 Greenville, SC 
Sat Apr 06 08:02:27 +0000 2013 	 Wondering where UAE's future leaders are studying abroad?  http://t.co/WcIFUcvU82 	 Amman, Jordan 
Thu Oct 31 17:29:24 +0000 2013 	 #obama #obamacare #teaparty: education notes Education notes: Feb. 18  Lexington Herald Leader http://t.co/NFBfIIUqEo 	  
Tue Apr 05 03:50:46 +0000 2011 	 U.S. education secretary visits Hawaii http://t.co/lk9S6oOpNC #honolulu #hawaii 	 Honolulu, Hawaii 
Mon Jan 30 19:51:48 +0000 2012 	 U.S. education secretary visits Hawaii: The man at the helm of education reform in the United States spent the... http://t.co/Cqvvk7pB0Z 	 Honolulu, Hawaii 
Wed Apr 22 22:09:08 +0000 2009 	 RT @KITV4: U.S. education secretary visits Hawaii http://t.co/sd0W4kCoVC 	 Honolulu 
Wed Mar 19 13:19:11 +0000 2014 	 Give us Education......lets bring those children who need Education give us hand.... http://t.co/bYdmRGK4yK 	 Pakistan Quetta 
Fri Mar 27 00:28:58 +0000 2009 	 A US Education: Still Worth It for International Students? - http://t.co/O405F0XZ5t 	 Texas 
Wed Apr 22 08:06:42 +0000 2009 	 RT @USEFP: Karachi! Are you ready for the #SATour2014 College Fair? Sign up today to start your journey to a US education: http://t.co/NRud 	  
Mon Apr 06 11:07:02 +0000 2009 	 Karachi! Are you ready for the #SATour2014 College Fair? Sign up today to start your journey to a US education: http://t.co/NRud4MsQhJ 	 Islamabad, Lahore, Karachi 
Mon Jan 30 19:51:48 +0000 2012 	 US Education Secretary Visits Waipahu, Waianae Schools, Praises State's Race to the Top Reform: U.S. Secretary of... http://t.co/jUNVLiexGX 	 Honolulu, Hawaii 
Tue Mar 10 03:22:36 +0000 2009 	 @Tolerance_org Use this resource for teaching the Civil Rights Movement, a too often neglected topic in US Education http://t.co/2nAR2lfeVg 	 PDX 
Mon Apr 02 04:42:20 +0000 2012 	 RT @yumitolesson: Differences between #Japan and #US educational focus. http://t.co/U73YwbqELh 	  BC, Canada 
Thu Jun 30 21:50:16 +0000 2011 	 Differences between #Japan and #US educational focus. http://t.co/U73YwbqELh 	 Southern California 
Sat Feb 05 08:11:08 +0000 2011 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 USAsia 
Sun Jun 19 15:28:58 +0000 2011 	 @YourAnonNews @katie_robertson how come this cant happen in the US - education cuts have been happening for years now. more money in war. 	 the mitten  
Sat Apr 11 03:30:26 +0000 2009 	 RT @Blessed4_eva: They tell us education is important, go to college it's the right thing to do, so why is it so expensive!!! 	 a world of my OWN. 
Sat Apr 21 18:19:55 +0000 2012 	 They tell us education is important, go to college it's the right thing to do, so why is it so expensive!!! 	  
Wed Mar 05 14:35:53 +0000 2014 	 RT @JackieC1989: @jkaccinni @JeremyDeeSelden not the best example of US education... http://t.co/dcwKBBXJJr 	  
Sun Aug 21 13:59:57 +0000 2011 	 @jkaccinni @JeremyDeeSelden not the best example of US education... http://t.co/dcwKBBXJJr 	 Twin Cities, MN 
Thu Nov 05 06:25:29 +0000 2009 	 RT @OurVoiceWEA: It's still possible the feds may renew Washington's waiver from No Child Left Behind. Let's hope Supt. of Public... http:/ 	  
Mon Feb 22 01:56:19 +0000 2010 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	 Washington, DC 
Tue Mar 27 22:27:57 +0000 2012 	 RT @Gary_Pfister: @jkaccinni @JackieC1989 us education is not failing the kids. That is the propaganda the privatizers want you to believe. 	  
Wed Sep 14 04:22:30 +0000 2011 	 US education chief praises Hawaii's progress Hawaii News Now HONOLULU (HawaiiNewsNow) - During http://t.co/1RwBtzLUzp 	 Hawaii 
Mon Nov 21 05:48:29 +0000 2011 	 RT @KateMfD: Another fine discussion from @Bali_Maha on the cultural limits of exported US education: http://t.co/U0FcZ0Yqwg (@GlobalHigher 	  
Mon Feb 16 04:13:31 +0000 2009 	 RT @KateMfD: Another fine discussion from @Bali_Maha on the cultural limits of exported US education: http://t.co/U0FcZ0Yqwg (@GlobalHigher 	 Madison, WI/USA 
Sun Jan 18 23:55:34 +0000 2009 	 @Getsmart4 @purplehullpea @NARNfan @ToConservatives @TruthNWisdom http://t.co/4nSroTZ2gq Especially if you consider this. 	  
Thu Jan 30 13:55:14 +0000 2014 	 North Coast - Family Fishing on April 19, 2014 9:00 - 2:00 at Hebo Lake http://t.co/WbWvOCbeQp 	 Oregon 
Wed Sep 04 14:59:34 +0000 2013 	 RT @Gary_Pfister: @jkaccinni @JackieC1989 us education is not failing the kids. That is the propaganda the privatizers want you to believe. 	 Long Island, NY 
Sun Aug 21 13:59:57 +0000 2011 	 RT @Gary_Pfister: @jkaccinni @JackieC1989 us education is not failing the kids. That is the propaganda the privatizers want you to believe. 	 Twin Cities, MN 
Sat Jan 17 15:39:11 +0000 2009 	 @jkaccinni @JackieC1989 us education is not failing the kids. That is the propaganda the privatizers want you to believe. #getthefacts 	 Ohio 
Sun Sep 25 18:00:23 +0000 2011 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	  
Mon Jun 20 15:51:30 +0000 2011 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	 Honolulu, Hawaii 
Wed Sep 02 04:07:41 +0000 2009 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	 Honolulu, Hawaii 
Thu Nov 08 00:27:01 +0000 2012 	 RT @aliaemily: US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj 	 Hawaii 
Wed Mar 14 21:29:46 +0000 2012 	 US #education secretary @arneduncan learns about #aquaponics at #waipahu high school @usedgov @HIDOE808 #RTTT http://t.co/Oj0GaN8Tnu 	 Honolulu, Hawaii 
Tue Nov 22 16:26:45 +0000 2011 	 RT @AHSchools: The April lunch menus are here: http://t.co/Nw40euSV1P. http://t.co/6EmOl7T3mf 	 Blaine, Minnesota 
Wed Oct 05 02:37:28 +0000 2011 	 Tomorrow is TACKY TOURIST DAY! :)

http://t.co/B1q7I08k18 	 Palm Desert High School 
Sun Dec 09 20:25:27 +0000 2007 	 RT @NewNarrative: Yong Zhao blog series on how PISA hurts education: http://t.co/hLtbTfeYu9 S. Korea as model for US education = bad, bad i 	 Boulder, CO 
Sun Aug 21 13:59:57 +0000 2011 	 RT @jkaccinni: @JackieC1989 If school unions R so good, why is US education so bad and failing R children especially in innner cities? We n 	 Twin Cities, MN 
Sat Sep 24 09:18:58 +0000 2011 	 Another fine discussion from @Bali_Maha on the cultural limits of exported US education: http://t.co/U0FcZ0Yqwg (@GlobalHigherEd) 	 Australia 
Thu Mar 03 02:26:55 +0000 2011 	 @googlemaps has taught me more geography than the us education system simply by searching for pokemon. #gottabethebest  #therealtest 	  
Sun May 17 02:50:43 +0000 2009 	 To me the us education system is a joke 	 Jurrasic park 
Mon Jul 19 17:54:25 +0000 2010 	 RT @Takeokun: Used the flipped classroom for education and simulation to improve your US education program. #AIUM14 	 West Virginia University 
Wed Mar 05 14:35:53 +0000 2014 	 RT @jkaccinni: @JackieC1989 If school unions R so good, why is US education so bad and failing R children especially in innner cities? We n 	  
Wed Mar 21 14:48:29 +0000 2012 	 @JackieC1989 If school unions R so good, why is US education so bad and failing R children especially in innner cities? We need 2 try new 	 USA 
Fri Oct 14 19:21:41 +0000 2011 	 RT @Toriasnuggles: @MsBlackhart i'm just cautious there again it's a very very small minority that cause trouble for us . Education educati 	 Lemomade Stands across the US 
Tue Sep 15 02:00:10 +0000 2009 	 The April lunch menus are here: http://t.co/Nw40euSV1P. http://t.co/6EmOl7T3mf 	 Anoka and NE Hennepin counties 
Mon Aug 05 18:20:06 +0000 2013 	 The April lunch menus are here: http://t.co/x32kjX3E3V. http://t.co/9w2SekfChH 	 Blaine, MN 
Wed Oct 03 14:27:41 +0000 2012 	 The April lunch menus are here: http://t.co/RG8FDyWyee, http://t.co/jUy08Zs7V9 	  
Tue Aug 28 13:59:37 +0000 2012 	 The April lunch menus are here: http://t.co/cxqOavHYqc, http://t.co/TcUrZpr3yT 	  
Fri Aug 31 21:52:58 +0000 2012 	 Can't beat US education 	 Glasgow 
Thu Oct 11 03:46:35 +0000 2012 	 RT @cjosied: @RamCoban Common Core will be installing padlocks on the brains of the children WTP will depend on in the future. US Education 	 USA 
Fri Oct 12 01:43:16 +0000 2012 	 @RamCoban Common Core will be installing padlocks on the brains of the children WTP will depend on in the future. US Education is failing 	 SC 
Sat Aug 28 01:21:37 +0000 2010 	 Top Down, Bottom Up, and Middle Out approaches to US Education. -Boulger #AIUM14 	 Columbus, OH 
Tue Jun 14 22:10:01 +0000 2011 	 #US Education Secretary, Arne Duncan, says #NZ is 'way ahead' of the #US on access to early childhood education http://t.co/sfZaeJppTy 	 Washington DC 
Sun Aug 11 13:06:46 +0000 2013 	 RT @Takeokun: Used the flipped classroom for education and simulation to improve your US education program. #AIUM14 	 Chapel Hill NC ~  USA 
Tue Mar 31 05:33:14 +0000 2009 	 Used the flipped classroom for education and simulation to improve your US education program. #AIUM14 	 East Coast USA 
Tue Sep 03 01:05:03 +0000 2013 	 @SGrobart http://t.co/43wdyoANrG Civics and Economics PPts and WSs 	  
Wed Jan 04 21:34:05 +0000 2012 	 RT @Toriasnuggles: @MsBlackhart i'm just cautious there again it's a very very small minority that cause trouble for us . Education educati 	  
Mon Mar 18 22:18:04 +0000 2013 	 @MsBlackhart i'm just cautious there again it's a very very small minority that cause trouble for us . Education education what is needed 	 outer space 
Wed Dec 17 17:58:50 +0000 2008 	 @PenmanRoss Lucky! I really should write a US Education For People From Countries With Sane Education Policies post at some point. 	 Cleveland, OH 
Sat Aug 28 01:21:37 +0000 2010 	 Finding and coordinating MENTORS for US Education. Similar to @ultrasoundpod experience. Students driving change. -Soucy #AIUM14 	 Columbus, OH 
Mon Dec 07 16:49:35 +0000 2009 	 US education behind...@FactTank: Many around the world see climate change as a major threat http://t.co/YCTiQ5i4yy http://t.co/jr1bvTSj79 	 Omaha, Nebraska, United States 
Fri Nov 22 20:23:49 +0000 2013 	 View Budget Summary Notes from 3/27 Town Council meeting. 4/2 TC Public Hearing at 6:30pm open for public to comment. http://t.co/C62hNVGM1B 	 New Canaan, Connecticut 
Wed Apr 29 22:05:29 +0000 2009 	 The US Education system needs some serious revamping.  	 south florida  
Wed Jul 04 11:03:33 +0000 2012 	 Eye On US Education, an Education "Watchdog" Network, Has Organized the "War on Common Core" National D... | @scoopit http://t.co/NUiDyLkf85 	  
Wed Jul 04 11:03:33 +0000 2012 	 Eye On US Education, an Education "Watchdog" Network, Has http://t.co/uoTqk60tLd via @pinterest 	  
Wed Jul 04 11:03:33 +0000 2012 	 Eye On US Education, an Education "Watchdog" Network, Has Organized the "War on Common Core" Natio http://t.co/Gno7hKbnii via @delicious 	  
Wed Jul 04 11:03:33 +0000 2012 	 Eye On US Education, an Education "Watchdog" Network, Has Organized the "War on Common Core" Nationa... | @scoopit http://t.co/NUiDyLkf85 	  
Wed Jul 04 11:03:33 +0000 2012 	 Eye On US Education, an Education "Watchdog" Network, Has Organized the "War on Common Core" Nationa http://t.co/enuw2rdrKR 	  
Thu Oct 31 17:29:24 +0000 2013 	 #obama #obamacare #teaparty: education notes Education notes: Feb. 18  Lexington Herald Leader http://t.co/NFBfIIUqEo 	  
Thu Nov 01 14:30:15 +0000 2012 	 RT @0sanpan0: RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LIkISOtXVZ #educat 	  
Wed Jul 04 11:03:33 +0000 2012 	 Eye On US Education, an Education "Watchdog" Network, Has Organized... http://t.co/FEjkA0IjpJ 	  
Wed Mar 16 01:57:32 +0000 2011 	 RT @RNGman: Check out the CTE Professional Development page for Webinars, Presentations and Upcoming PD: http://t.co/0ULIy5HWgh 	  
Fri Dec 19 04:38:38 +0000 2008 	 RT @Gochnour: Bennett also points out that the US education system needs to be retooled for the info age. 
#utaheconomicclub 	 Salt Lake City, Utah 
Fri Aug 19 13:39:39 +0000 2011 	 RT @Gochnour: Bennett also points out that the US education system needs to be retooled for the info age. 
#utaheconomicclub 	 Athens, GA 
Tue Feb 02 21:50:59 +0000 2010 	 Is US education due for modern privacy regulation? If so, it may come from the states first https://t.co/nuTMGAUBmj 	 Redmond,WA 
Sun Mar 21 03:26:07 +0000 2010 	 Bennett also points out that the US education system needs to be retooled for the info age. 
#utaheconomicclub 	 Salt Lake City 
Mon Sep 12 20:28:56 +0000 2011 	 See what's for breakfast and lunch in April at your child's school.
http://t.co/zB8NAgbi3O http://t.co/GxigbIKOnE 	 Mineral, VA 
Wed Oct 26 09:20:20 +0000 2011 	 @ArtSenses4Kids Thanks for connecting with us! #education #art 	  
Fri Feb 15 03:12:08 +0000 2013 	 RT @CarolinaCorps: UNC alum and NBA star Jerry Stackhouse supports us! http://t.co/XncWKFIR3C #education #collegeaccess 	 Austin, TX 
Sun May 24 17:03:19 +0000 2009 	 Since when does the US Dept. of Education have SWAT teams?!

Beware the U.S. Education Department SWAT team http://t.co/oVtVpznFPY 	 Minnesota 
Tue Apr 13 23:17:20 +0000 2010 	 The US education system needs a total makeover by teachers and administrators, not crusty old politicians. 	 Pottsboro, TX 
Wed Jul 04 11:03:33 +0000 2012 	 Eye On US Education, an Education "Watchdog" Network, Has Organized the "War on Common Core"  http://t.co/KN815BtJcU via @pinterest 	  
Tue Mar 05 18:22:01 +0000 2013 	 College access/debt game changer? Could US education be getting European sensibilities? http://t.co/S39h5k0D1w 	 Happy Valley, PA 
Mon May 26 02:21:14 +0000 2008 	 Seeing all these student loan tweets makes me sad. When I rule the world, US education will be free. Just need to be software billionaire. 	 Cambridge, MA, USA 
